"id","countryCode","governorateId","districtId","municipalityId","cadastralCode","pcode","nameAr","nameEn","nameFr","kind","latitude","longitude","coordinateMethod","coordinateSource","coordinateAccuracy","coordinateVerifiedStatus","verifiedStatus","aliases","sourceRecordId","active","provenance"
"LB-LOC-26277","LB","LB-GOV-C98952C33ACF","LB-DIST-23305D92D7F6","","","26277","غلبون","Ghalboun","","populated-place","34.17496619","35.70242838","national-manifest","C:\xampp\htdocs\projectx\watanybot\packages\lebanese-administrative-authority\authority\sources\arabic\national-village-manifest-clean.csv","","source-reported","accepted","","26277","true","[object Object]"
"LB-LOC-26294","LB","LB-GOV-C98952C33ACF","LB-DIST-23305D92D7F6","","","26294","غرزوز","Gharzouz","","populated-place","34.17944795","35.66861612","national-manifest","C:\xampp\htdocs\projectx\watanybot\packages\lebanese-administrative-authority\authority\sources\arabic\national-village-manifest-clean.csv","","source-reported","accepted","","26294","true","[object Object]"
"LB-LOC-26291","LB","LB-GOV-C98952C33ACF","LB-DIST-23305D92D7F6","","","26291","غرفين","Ghofrine","","populated-place","34.15573914","35.66266849","national-manifest","C:\xampp\htdocs\projectx\watanybot\packages\lebanese-administrative-authority\authority\sources\arabic\national-village-manifest-clean.csv","","source-reported","accepted","","26291","true","[object Object]"
"LB-LOC-26234","LB","LB-GOV-C98952C33ACF","LB-DIST-23305D92D7F6","","","26234","هابيل","Habil","","populated-place","34.15103485","35.73809013","national-manifest","C:\xampp\htdocs\projectx\watanybot\packages\lebanese-administrative-authority\authority\sources\arabic\national-village-manifest-clean.csv","","source-reported","accepted","","26234","true","[object Object]"
"LB-LOC-26147","LB","LB-GOV-C98952C33ACF","LB-DIST-23305D92D7F6","","","26147","حالات","Halate","","populated-place","34.08630368","35.66747194","national-manifest","C:\xampp\htdocs\projectx\watanybot\packages\lebanese-administrative-authority\authority\sources\arabic\national-village-manifest-clean.csv","","source-reported","accepted","","26147","true","[object Object]"
"LB-LOC-26247","LB","LB-GOV-C98952C33ACF","LB-DIST-23305D92D7F6","","","26247","حقل","Haqel","","populated-place","34.16755386","35.74458317","national-manifest","C:\xampp\htdocs\projectx\watanybot\packages\lebanese-administrative-authority\authority\sources\arabic\national-village-manifest-clean.csv","","source-reported","accepted","","26247","true","[object Object]"
"LB-LOC-26153","LB","LB-GOV-C98952C33ACF","LB-DIST-23305D92D7F6","","","26153","حصرايل","Hasrayel","","populated-place","34.16423688","35.65963054","national-manifest","C:\xampp\htdocs\projectx\watanybot\packages\lebanese-administrative-authority\authority\sources\arabic\national-village-manifest-clean.csv","","source-reported","accepted","","26153","true","[object Object]"
"LB-LOC-26281","LB","LB-GOV-C98952C33ACF","LB-DIST-23305D92D7F6","","","26281","حبالين","Hbaline","","populated-place","34.15889443","35.68612278","national-manifest","C:\xampp\htdocs\projectx\watanybot\packages\lebanese-administrative-authority\authority\sources\arabic\national-village-manifest-clean.csv","","source-reported","accepted","","26281","true","[object Object]"
"LB-LOC-26284","LB","LB-GOV-C98952C33ACF","LB-DIST-23305D92D7F6","","","26284","حبوب","Hboub","","populated-place","34.12768787","35.68781273","national-manifest","C:\xampp\htdocs\projectx\watanybot\packages\lebanese-administrative-authority\authority\sources\arabic\national-village-manifest-clean.csv","","source-reported","accepted","","26284","true","[object Object]"
"LB-LOC-26324","LB","LB-GOV-C98952C33ACF","LB-DIST-23305D92D7F6","","","26324","هدينة","Hdeine","","populated-place","34.09229334","35.87059048","national-manifest","C:\xampp\htdocs\projectx\watanybot\packages\lebanese-administrative-authority\authority\sources\arabic\national-village-manifest-clean.csv","","source-reported","accepted","","26324","true","[object Object]"
"LB-LOC-26390","LB","LB-GOV-C98952C33ACF","LB-DIST-23305D92D7F6","","","26390","حمى الرهبان","Hema Er-Rehban","","populated-place","34.14635587","35.86129331","national-manifest","C:\xampp\htdocs\projectx\watanybot\packages\lebanese-administrative-authority\authority\sources\arabic\national-village-manifest-clean.csv","","source-reported","accepted","","26390","true","[object Object]"
"LB-LOC-26388","LB","LB-GOV-C98952C33ACF","LB-DIST-23305D92D7F6","","","26388","حمى مار مارون عنَايا","Hema Mar Maroun Aannaya","","populated-place","34.13241351","35.84931118","national-manifest","C:\xampp\htdocs\projectx\watanybot\packages\lebanese-administrative-authority\authority\sources\arabic\national-village-manifest-clean.csv","","source-reported","accepted","","26388","true","[object Object]"
"LB-LOC-26226","LB","LB-GOV-C98952C33ACF","LB-DIST-23305D92D7F6","","","26226","حجولا","Hjoula","","populated-place","34.13258879","35.7417454","national-manifest","C:\xampp\htdocs\projectx\watanybot\packages\lebanese-administrative-authority\authority\sources\arabic\national-village-manifest-clean.csv","","source-reported","accepted","","26226","true","[object Object]"
"LB-LOC-26286","LB","LB-GOV-C98952C33ACF","LB-DIST-23305D92D7F6","","","26286","حصارات","Hsarat","","populated-place","34.16859465","35.68244689","national-manifest","C:\xampp\htdocs\projectx\watanybot\packages\lebanese-administrative-authority\authority\sources\arabic\national-village-manifest-clean.csv","","source-reported","accepted","","26286","true","[object Object]"
"LB-LOC-26229","LB","LB-GOV-C98952C33ACF","LB-DIST-23305D92D7F6","","","26229","حصون","Hsoun","","populated-place","34.09438764","35.73761773","national-manifest","C:\xampp\htdocs\projectx\watanybot\packages\lebanese-administrative-authority\authority\sources\arabic\national-village-manifest-clean.csv","","source-reported","accepted","","26229","true","[object Object]"
"LB-LOC-26381","LB","LB-GOV-C98952C33ACF","LB-DIST-23305D92D7F6","","","26381","جاج","Jaj","","populated-place","34.16139933","35.82556015","national-manifest","C:\xampp\htdocs\projectx\watanybot\packages\lebanese-administrative-authority\authority\sources\arabic\national-village-manifest-clean.csv","","source-reported","accepted","","26381","true","[object Object]"
"LB-LOC-26327","LB","LB-GOV-C98952C33ACF","LB-DIST-23305D92D7F6","","","26327","جنة","Janneh","","populated-place","34.08100695","35.83098606","national-manifest","C:\xampp\htdocs\projectx\watanybot\packages\lebanese-administrative-authority\authority\sources\arabic\national-village-manifest-clean.csv","","source-reported","accepted","","26327","true","[object Object]"
"LB-LOC-26111","LB","LB-GOV-C98952C33ACF","LB-DIST-23305D92D7F6","","","26111","جبيل","Jbayl","","populated-place","34.12337464","35.65575759","national-manifest","C:\xampp\htdocs\projectx\watanybot\packages\lebanese-administrative-authority\authority\sources\arabic\national-village-manifest-clean.csv","","source-reported","accepted","","26111","true","[object Object]"
"LB-LOC-26165","LB","LB-GOV-C98952C33ACF","LB-DIST-23305D92D7F6","","","26165","جدايل","Jeoddayel Jbayl","","populated-place","34.16306894","35.64630111","national-manifest","C:\xampp\htdocs\projectx\watanybot\packages\lebanese-administrative-authority\authority\sources\arabic\national-village-manifest-clean.csv","","source-reported","accepted","","26165","true","[object Object]"
"LB-LOC-26274","LB","LB-GOV-C98952C33ACF","LB-DIST-23305D92D7F6","","","26274","جليسه","Jlisseh","","populated-place","34.11359029","35.69425234","national-manifest","C:\xampp\htdocs\projectx\watanybot\packages\lebanese-administrative-authority\authority\sources\arabic\national-village-manifest-clean.csv","","source-reported","accepted","","26274","true","[object Object]"
"LB-LOC-26236","LB","LB-GOV-C98952C33ACF","LB-DIST-23305D92D7F6","","","26236","جورة القطين","Jouret El-Qattine","","populated-place","34.10452419","35.72786719","national-manifest","C:\xampp\htdocs\projectx\watanybot\packages\lebanese-administrative-authority\authority\sources\arabic\national-village-manifest-clean.csv","","source-reported","accepted","","26236","true","[object Object]"
"LB-LOC-26273","LB","LB-GOV-C98952C33ACF","LB-DIST-23305D92D7F6","","","26273","كفر الفتوح","Kafr","","populated-place","34.15320462","35.69577319","national-manifest","C:\xampp\htdocs\projectx\watanybot\packages\lebanese-administrative-authority\authority\sources\arabic\national-village-manifest-clean.csv","","source-reported","accepted","","26273","true","[object Object]"
"LB-LOC-26224","LB","LB-GOV-C98952C33ACF","LB-DIST-23305D92D7F6","","","26224","كفر بعال","Kfar Baal","","populated-place","34.11350829","35.74938927","national-manifest","C:\xampp\htdocs\projectx\watanybot\packages\lebanese-administrative-authority\authority\sources\arabic\national-village-manifest-clean.csv","","source-reported","accepted","","26224","true","[object Object]"
"LB-LOC-26189","LB","LB-GOV-C98952C33ACF","LB-DIST-23305D92D7F6","","","26189","كفر كده","Kfar Kiddeh","","populated-place","34.20044579","35.65622845","national-manifest","C:\xampp\htdocs\projectx\watanybot\packages\lebanese-administrative-authority\authority\sources\arabic\national-village-manifest-clean.csv","","source-reported","accepted","","26189","true","[object Object]"
"LB-LOC-26287","LB","LB-GOV-C98952C33ACF","LB-DIST-23305D92D7F6","","","26287","كفر مسحون","Kfar Mashoun","","populated-place","34.14703039","35.67846345","national-manifest","C:\xampp\htdocs\projectx\watanybot\packages\lebanese-administrative-authority\authority\sources\arabic\national-village-manifest-clean.csv","","source-reported","accepted","","26287","true","[object Object]"
"LB-LOC-26264","LB","LB-GOV-C98952C33ACF","LB-DIST-23305D92D7F6","","","26264","كفر قواص","Kfar Qouas","","populated-place","34.12338693","35.70056767","national-manifest","C:\xampp\htdocs\projectx\watanybot\packages\lebanese-administrative-authority\authority\sources\arabic\national-village-manifest-clean.csv","","source-reported","accepted","","26264","true","[object Object]"
"LB-LOC-26267","LB","LB-GOV-C98952C33ACF","LB-DIST-23305D92D7F6","","","26267","كفون","Kfoun","","populated-place","34.15515882","35.71239581","national-manifest","C:\xampp\htdocs\projectx\watanybot\packages\lebanese-administrative-authority\authority\sources\arabic\national-village-manifest-clean.csv","","source-reported","accepted","","26267","true","[object Object]"
"LB-LOC-26249","LB","LB-GOV-C98952C33ACF","LB-DIST-23305D92D7F6","","","26249","خاربة جبيل","Kharbet Jbayl","","populated-place","34.1768842","35.74562668","national-manifest","C:\xampp\htdocs\projectx\watanybot\packages\lebanese-administrative-authority\authority\sources\arabic\national-village-manifest-clean.csv","","source-reported","accepted","","26249","true","[object Object]"
"LB-LOC-26361","LB","LB-GOV-C98952C33ACF","LB-DIST-23305D92D7F6","","","26361","اللقلوق","Laqlouq","","populated-place","34.1336371","35.86577201","national-manifest","C:\xampp\htdocs\projectx\watanybot\packages\lebanese-administrative-authority\authority\sources\arabic\national-village-manifest-clean.csv","","source-reported","accepted","","26361","true","[object Object]"
"LB-LOC-26331","LB","LB-GOV-C98952C33ACF","LB-DIST-23305D92D7F6","","","26331","لاسا","Lassa","","populated-place","34.06771434","35.84825477","national-manifest","C:\xampp\htdocs\projectx\watanybot\packages\lebanese-administrative-authority\authority\sources\arabic\national-village-manifest-clean.csv","","source-reported","accepted","","26331","true","[object Object]"
"LB-LOC-26233","LB","LB-GOV-C98952C33ACF","LB-DIST-23305D92D7F6","","","26233","لحفد","Lehfed","","populated-place","34.16437087","35.76984061","national-manifest","C:\xampp\htdocs\projectx\watanybot\packages\lebanese-administrative-authority\authority\sources\arabic\national-village-manifest-clean.csv","","source-reported","accepted","","26233","true","[object Object]"
"LB-LOC-26293","LB","LB-GOV-C98952C33ACF","LB-DIST-23305D92D7F6","","","26293","معاد","Maad","","populated-place","34.19107191","35.6807737","national-manifest","C:\xampp\htdocs\projectx\watanybot\packages\lebanese-administrative-authority\authority\sources\arabic\national-village-manifest-clean.csv","","source-reported","accepted","","26293","true","[object Object]"
"LB-LOC-26357","LB","LB-GOV-C98952C33ACF","LB-DIST-23305D92D7F6","","","26357","المجدل","Majdel El-Aqoura","","populated-place","34.08721225","35.90333444","national-manifest","C:\xampp\htdocs\projectx\watanybot\packages\lebanese-administrative-authority\authority\sources\arabic\national-village-manifest-clean.csv","","source-reported","accepted","","26357","true","[object Object]"
"LB-LOC-26314","LB","LB-GOV-C98952C33ACF","LB-DIST-23305D92D7F6","","","26314","دير مار سركيس","Mar Sarkis","","populated-place","34.09642029","35.85899326","national-manifest","C:\xampp\htdocs\projectx\watanybot\packages\lebanese-administrative-authority\authority\sources\arabic\national-village-manifest-clean.csv","","source-reported","accepted","","26314","true","[object Object]"
"LB-LOC-26117","LB","LB-GOV-C98952C33ACF","LB-DIST-23305D92D7F6","","","26117","مستيتا","Mastita","","populated-place","34.10455697","35.65689725","national-manifest","C:\xampp\htdocs\projectx\watanybot\packages\lebanese-administrative-authority\authority\sources\arabic\national-village-manifest-clean.csv","","source-reported","accepted","","26117","true","[object Object]"
"LB-LOC-26257","LB","LB-GOV-C98952C33ACF","LB-DIST-23305D92D7F6","","","26257","ميفوق","Mayfouq","","populated-place","34.18416312","35.76408725","national-manifest","C:\xampp\htdocs\projectx\watanybot\packages\lebanese-administrative-authority\authority\sources\arabic\national-village-manifest-clean.csv","","source-reported","accepted","","26257","true","[object Object]"
"LB-LOC-26213","LB","LB-GOV-C98952C33ACF","LB-DIST-23305D92D7F6","","","26213","مزرعة المعادن","Mazraat El-Maaden","","populated-place","34.11789415","35.79623211","national-manifest","C:\xampp\htdocs\projectx\watanybot\packages\lebanese-administrative-authority\authority\sources\arabic\national-village-manifest-clean.csv","","source-reported","accepted","","26213","true","[object Object]"
